level,position,tech_stack,experience,gender,company,company_size,work_type,city,currency,salary,raise_period
2,2,449,2,0,41,2,2,70,3,88,2
1,31,405,1,0,34,4,2,78,3,45,2
1,40,452,5,0,23,4,0,11,1,33,1
2,2,1103,6,0,23,6,0,70,3,56,2
2,53,87,3,0,34,5,1,70,0,22,1
2,2,3,5,0,41,4,2,70,3,64,2
2,10,3,2,0,34,3,0,70,3,78,1
2,2,681,6,0,41,4,2,40,3,62,2
1,2,3,1,0,27,6,2,40,3,29,2
0,22,671,0,0,2,4,0,70,3,21,1
2,33,975,6,0,21,1,0,70,3,50,2
1,22,1119,7,0,23,6,2,70,3,27,1
2,39,611,7,1,23,6,0,70,3,61,1
2,53,449,6,0,27,4,0,70,3,60,2
2,46,661,5,0,41,4,0,70,3,38,2
2,39,1356,4,0,34,0,2,70,3,56,2
2,34,1385,6,0,2,6,0,70,3,8,1
1,22,1119,5,0,27,5,0,78,3,16,2
2,22,3,7,0,23,4,0,70,3,37,1
1,51,907,6,0,6,2,0,70,3,36,2
2,2,449,2,0,1,4,0,1,1,44,1
2,21,1073,6,0,23,3,2,34,3,34,2
2,53,681,2,0,23,2,2,70,3,3,2
2,22,63,4,0,23,6,1,70,3,49,1
1,40,470,5,0,6,4,2,70,3,10,1
0,2,449,1,1,27,4,2,84,3,25,1
2,2,1103,7,0,34,4,0,70,3,27,2
0,31,934,0,0,6,2,2,58,3,20,2
0,22,1058,0,0,34,3,0,70,3,23,2
1,22,1103,5,0,4,5,1,70,3,13,1
1,21,1124,7,0,15,0,2,70,3,23,1
0,14,812,5,1,23,2,2,70,3,27,1
0,24,1403,0,0,28,1,0,40,3,16,2
2,2,647,7,0,6,4,2,40,3,76,2
0,38,449,5,0,4,5,0,70,3,20,1
2,22,194,6,0,23,4,1,64,3,31,2
1,22,1173,5,0,34,0,2,70,3,43,2
0,19,372,1,0,23,4,1,70,3,25,1
2,22,671,6,0,27,4,2,40,3,38,4
1,17,57,5,0,41,2,2,70,1,33,1
0,21,1084,1,0,41,1,0,70,3,84,1
1,22,3,5,1,23,4,2,70,3,34,2
1,2,7,1,0,34,3,1,40,3,20,3
1,21,893,5,0,6,6,2,70,3,26,1
2,53,1356,6,0,41,6,4,70,3,62,1
0,2,449,1,1,23,2,0,70,3,26,1
2,22,1119,3,0,23,4,2,70,3,25,1
2,31,681,6,0,27,4,0,70,3,45,2
2,53,1073,7,0,28,6,1,70,0,55,1
0,2,7,1,0,41,3,2,70,3,25,1
2,22,1173,7,0,4,5,2,44,0,33,1
0,2,1120,0,0,23,3,0,40,3,16,2
0,24,1403,1,1,34,1,0,40,3,4,3
1,24,867,1,0,28,5,2,70,3,23,2
2,2,18,5,1,2,4,0,70,3,30,2
2,2,1134,4,0,4,0,2,70,3,13,1
2,2,661,6,0,23,4,2,101,3,53,2
2,22,1356,6,1,41,4,2,70,3,47,1
2,22,671,7,0,27,4,2,70,3,57,2
1,22,437,5,0,23,6,0,40,3,34,2
2,48,755,3,0,41,4,0,70,3,74,2
1,22,551,5,0,41,6,2,70,3,27,1
1,2,3,1,0,6,5,2,70,3,4,1
0,2,3,0,0,23,3,2,78,3,87,1
0,21,1335,0,0,23,3,1,53,3,87,1
2,10,24,2,0,34,1,1,40,3,64,2
2,53,450,4,0,41,6,0,70,3,54,1
2,18,1199,7,0,41,5,2,70,3,35,2
2,22,875,7,0,41,5,0,70,3,50,1
2,48,309,2,0,41,1,2,70,3,58,2
2,31,681,7,0,6,4,2,40,3,76,2
0,22,1007,0,0,34,6,2,40,3,25,1
1,2,1103,5,0,6,6,1,70,3,29,2
1,22,837,6,0,23,4,0,70,3,25,1
1,21,1017,0,0,34,2,0,70,3,20,2
2,22,1119,2,0,23,4,0,70,3,42,2
0,21,901,1,1,6,3,2,71,3,13,2
1,2,3,5,0,41,3,1,70,3,25,1
0,19,372,1,0,3,3,1,77,3,27,2
2,14,1247,7,0,23,4,0,40,3,56,2
2,53,3,3,0,23,4,0,70,3,56,1
0,2,247,0,0,34,3,2,69,3,24,4
2,53,876,7,0,34,6,0,70,3,56,2
2,37,1403,5,1,28,3,1,40,3,19,1
1,22,3,5,0,34,0,2,70,3,30,2
2,22,87,7,0,34,3,2,40,3,62,1
0,14,1247,1,1,41,6,0,70,3,20,1
2,22,1252,7,0,23,4,0,13,1,55,1
0,41,449,1,0,2,4,0,70,3,21,2
1,33,405,1,1,23,4,0,70,3,19,2
1,24,1403,1,1,28,5,1,70,3,20,2
2,2,968,6,1,6,4,4,71,3,45,2
2,2,3,4,0,23,3,0,71,3,45,2
2,22,341,7,0,23,6,2,70,3,58,1
0,2,1252,0,1,34,3,0,70,3,27,3
1,22,968,5,0,34,6,0,70,3,34,2
1,33,692,5,0,27,1,2,40,3,31,2
0,22,81,1,0,23,1,4,70,3,87,1
2,2,468,7,0,23,4,0,70,3,78,2
2,10,98,3,0,34,5,2,70,3,56,2
1,2,1103,5,0,23,4,4,13,1,33,1
2,2,449,1,0,2,4,2,40,3,38,1
0,14,987,1,0,0,2,0,70,3,18,2
1,21,886,1,0,23,4,2,70,3,19,2
0,12,1300,1,0,23,4,0,70,3,7,2
1,2,652,6,0,6,4,2,70,3,62,3
1,2,1247,5,0,34,6,2,70,0,22,1
2,2,3,5,0,34,3,1,70,3,39,4
2,2,449,6,1,33,4,2,70,0,33,1
0,21,876,0,0,34,1,2,70,3,20,2
2,2,57,6,1,27,4,0,70,3,31,1
2,2,449,6,0,23,4,0,70,3,47,2
1,21,886,1,0,23,2,3,40,3,29,2
1,19,281,5,0,41,3,1,70,3,34,1
2,19,1256,5,0,23,2,0,70,3,27,1
1,33,405,5,0,23,1,1,98,3,13,2
0,22,818,1,1,23,4,1,70,3,31,2
2,48,489,4,0,2,4,0,70,3,79,2
2,22,7,3,0,39,1,1,70,3,24,2
1,21,1335,1,0,23,4,2,98,3,20,1
0,33,405,0,0,34,0,1,52,3,1,1
1,34,1385,6,0,23,4,0,1,1,44,1
1,31,934,5,0,23,4,0,40,3,47,2
2,2,57,7,0,6,2,0,70,3,47,1
2,21,1219,3,0,23,3,1,70,3,25,2
1,22,983,1,0,6,2,2,70,3,29,2
1,17,414,0,0,28,5,0,87,3,18,1
1,2,57,5,0,27,4,2,70,3,23,2
1,22,1137,5,0,23,4,2,70,3,31,2
0,19,372,0,0,31,4,1,40,3,36,2
2,53,210,7,0,3,4,1,40,3,48,2
1,22,57,6,0,23,4,2,70,3,40,1
0,22,884,1,0,34,6,0,71,3,27,2
2,2,449,2,0,34,6,2,70,3,64,4
2,2,805,7,0,23,4,0,70,3,47,2
2,22,716,7,0,23,2,0,70,3,60,1
0,33,405,0,0,23,4,0,40,3,23,2
1,22,156,1,0,2,4,0,70,3,37,1
2,10,466,4,0,28,3,0,70,3,17,2
1,31,681,1,0,2,4,0,101,3,24,3
1,2,3,5,0,23,4,2,64,3,16,1
0,21,897,1,0,23,4,1,70,3,19,3
2,22,251,6,0,4,1,2,70,3,39,2
0,21,1083,0,0,6,4,2,70,3,23,2
2,2,3,6,0,2,4,0,70,3,43,1
0,19,372,0,0,26,3,1,70,3,10,1
2,22,3,7,0,23,2,0,70,3,49,1
0,17,452,1,0,41,2,0,40,3,16,1
1,21,1335,5,1,23,4,0,70,3,37,2
0,22,1055,1,0,34,1,2,53,3,19,2
2,17,728,3,0,41,4,2,64,3,62,2
2,48,113,7,0,6,6,0,70,3,71,2
2,2,449,7,0,34,6,2,70,0,33,1
0,2,3,0,0,34,3,0,70,3,16,2
1,2,869,5,0,2,4,0,40,3,30,2
1,38,921,5,1,34,3,2,70,3,28,4
0,22,661,0,0,41,6,2,40,3,7,2
2,2,452,7,0,2,4,0,70,3,71,1
0,22,320,1,0,23,4,2,70,3,24,1
2,22,3,6,0,23,4,0,70,3,42,2
1,20,35,6,0,23,6,1,70,3,32,1
1,12,3,2,0,23,6,1,70,3,40,1
0,19,372,1,0,31,2,0,70,3,30,2
2,2,3,6,0,2,4,2,70,3,51,2
1,22,60,5,0,23,4,1,40,3,32,2
2,48,3,3,0,23,4,2,70,3,78,1
2,22,87,7,0,23,4,0,71,3,38,2
1,19,1050,5,0,34,4,0,1,1,33,2
2,53,7,3,0,41,2,2,70,3,85,3
2,2,3,6,1,23,4,0,70,3,34,1
1,31,934,1,0,34,1,2,70,3,27,1
0,21,1335,0,0,41,6,2,70,3,7,2
0,22,715,0,0,30,3,1,64,3,10,2
1,19,1252,5,0,23,4,0,70,3,16,1
2,2,449,6,0,23,4,2,70,1,55,1
1,14,1247,6,0,23,4,1,40,3,46,2
1,19,372,5,0,3,1,1,70,3,36,1
1,14,1247,1,0,34,5,0,71,3,34,2
2,48,827,4,0,23,4,0,71,3,83,2
0,34,1385,0,0,25,4,1,70,3,7,2
1,32,405,1,0,34,4,2,70,0,33,1
0,41,449,1,1,23,4,2,70,3,16,2
0,17,1252,0,1,6,4,0,70,3,13,1
0,21,886,0,0,34,5,2,101,3,87,1
1,2,3,1,0,2,4,2,70,3,46,1
0,14,1247,0,0,23,4,0,40,3,10,1
2,53,1392,6,0,23,2,2,86,3,78,1
0,21,604,1,0,41,2,0,70,3,28,1
0,22,57,1,0,34,3,0,71,3,25,1
0,0,1280,1,0,23,4,0,40,3,29,2
2,21,1410,4,0,34,5,2,70,3,27,1
0,21,889,0,1,41,1,1,40,3,16,1
2,47,452,3,0,2,4,0,70,3,85,2
2,53,148,2,0,34,3,2,70,3,56,4
2,2,409,6,0,6,4,2,70,3,38,2
0,22,57,0,0,27,4,2,70,3,16,2
2,53,1170,5,0,6,4,0,70,3,46,3
0,22,1122,0,0,6,0,1,71,3,4,1
2,22,3,6,1,2,4,2,70,3,41,2
2,22,206,7,0,34,6,0,70,3,83,2
0,2,1247,0,0,23,3,2,0,3,13,1
2,2,661,3,0,23,4,2,40,3,53,2
1,22,879,5,0,41,0,1,52,3,30,2
0,21,886,1,0,2,4,2,70,3,21,2
2,19,372,6,0,23,4,1,70,3,61,2
2,31,686,6,0,27,6,2,40,3,45,1
0,21,1342,0,0,34,5,0,71,3,7,1
0,22,1340,1,0,34,0,2,70,3,16,2
2,2,3,6,1,23,4,2,70,3,48,3
2,21,1007,7,0,23,4,2,70,3,61,2
2,2,3,5,0,23,4,2,18,0,22,1
0,22,735,1,0,26,4,0,70,3,30,2
1,34,1392,1,0,41,2,2,70,3,39,2
2,47,372,4,0,23,4,1,70,3,67,2
2,22,3,6,0,34,1,0,40,3,34,1
0,19,1252,1,0,23,4,1,40,3,36,2
2,48,571,7,0,41,3,0,70,1,44,1
0,21,889,0,0,34,1,1,64,3,84,1
1,40,805,1,0,23,4,2,95,3,19,2
1,19,372,6,0,23,6,0,71,3,49,2
0,12,1371,0,1,41,2,0,40,3,19,2
0,21,1007,1,0,6,4,4,70,3,7,1
2,22,309,7,0,2,4,0,70,3,50,1
1,40,449,5,0,6,2,2,70,3,30,2
1,24,1403,1,0,34,1,0,40,3,21,3
2,34,129,4,0,23,4,2,70,3,58,2
2,21,1002,6,0,41,2,2,70,3,78,1
0,21,1335,0,0,23,4,1,40,3,23,2
0,21,716,0,0,6,4,0,70,3,18,2
0,21,874,0,0,23,6,2,87,3,19,1
2,22,524,5,1,2,4,2,99,3,28,2
1,33,697,1,0,34,3,2,40,3,13,2
2,53,423,2,0,23,4,0,70,3,81,2
2,2,449,6,0,23,4,0,70,3,51,2
2,2,3,2,0,23,4,2,95,3,37,1
2,22,3,3,0,23,0,1,75,3,24,2
0,22,673,1,0,41,6,1,95,3,16,2
2,53,206,4,0,34,3,2,70,3,67,1
1,2,1247,1,0,6,4,4,70,3,27,3
2,22,87,4,0,23,1,2,70,3,50,1
2,21,886,2,0,23,4,2,70,1,66,1
0,22,627,0,0,23,4,1,40,3,13,2
0,2,1103,1,0,34,0,2,70,3,28,1
1,22,87,1,0,23,4,0,70,3,23,2
0,2,3,0,1,23,4,1,40,3,31,2
2,2,3,6,0,41,4,4,70,3,41,4
0,2,1247,0,0,34,3,2,40,3,4,3
2,48,3,4,0,23,2,0,70,3,83,1
1,21,896,1,0,34,0,1,70,3,10,2
2,31,681,7,0,23,4,0,70,3,53,2
2,22,57,6,0,7,2,2,40,3,19,2
1,31,724,1,0,6,4,3,70,3,38,2
2,40,449,5,0,34,2,0,70,3,29,2
0,21,886,1,0,6,4,2,71,3,31,2
1,2,57,1,1,23,6,0,70,3,16,2
2,22,452,7,0,2,4,0,70,3,56,1
2,40,449,5,0,6,4,2,40,3,34,2
2,53,373,2,0,23,4,1,71,3,43,1
0,22,662,0,1,34,0,2,71,3,87,1
2,31,934,5,0,41,2,2,70,3,37,4
2,2,3,5,0,23,4,0,70,3,42,2
0,2,3,1,0,41,1,1,70,3,25,2
1,22,1122,1,0,34,5,2,70,3,20,2
0,21,874,0,1,34,1,0,71,3,24,1
1,21,886,5,0,23,4,0,70,3,39,2
2,22,57,6,0,23,1,2,70,3,36,1
1,24,1403,1,0,34,0,0,70,3,23,2
1,2,57,6,0,23,4,2,77,1,22,1
2,22,449,7,1,23,2,2,71,3,35,2
0,33,939,1,0,27,3,2,70,3,24,2
2,22,1157,4,0,23,5,1,78,3,34,1
0,22,3,0,0,23,4,0,70,3,13,2
2,48,916,6,1,41,1,0,70,3,56,1
0,13,1379,0,1,20,4,0,70,3,18,1
2,19,1252,6,0,41,6,2,40,3,29,1
2,48,551,4,0,14,4,2,70,3,81,1
0,22,1314,1,0,23,3,0,40,3,7,2
0,21,886,1,0,34,1,2,70,3,24,2
2,2,3,5,1,23,2,0,70,3,41,2
1,22,3,5,0,23,2,0,70,3,39,2
2,22,3,7,0,41,5,0,70,3,28,1
2,22,237,7,0,23,4,0,70,3,42,2
0,41,1357,0,0,41,4,2,71,3,16,2
0,41,549,1,0,23,4,1,40,3,34,2
2,22,61,2,0,23,2,1,40,3,46,2
2,21,1007,7,0,23,2,0,70,3,50,1
0,2,449,1,0,2,4,2,70,3,35,2
0,22,662,0,1,23,2,0,71,3,16,2
0,21,886,0,0,34,3,2,71,0,7,1
2,22,449,6,0,27,3,2,70,3,43,2
1,31,934,1,0,2,4,0,70,3,27,2
2,34,1385,6,0,27,2,2,65,3,50,2
0,22,153,0,0,23,6,4,70,3,10,2
2,48,501,4,0,23,4,0,71,3,61,2
1,22,3,5,0,23,2,0,70,3,32,1
0,2,3,1,0,34,5,0,40,3,13,1
0,2,1247,1,0,34,3,0,70,3,21,2
2,40,453,4,0,23,4,0,70,3,56,2
2,19,1090,6,0,23,6,0,77,3,47,1
2,2,449,5,0,27,6,2,40,3,63,2
1,9,1371,1,0,23,4,0,70,3,21,4
1,22,228,2,0,23,4,1,40,3,27,2
2,53,3,2,0,23,4,0,40,3,45,2
1,2,449,2,1,2,4,0,70,3,54,1
0,22,3,1,1,34,1,0,34,3,1,2
1,2,1102,1,0,23,4,2,64,3,28,2
2,31,934,6,0,2,4,0,71,3,60,1
2,31,681,6,0,23,2,2,77,3,52,2
1,2,3,1,0,33,2,0,77,3,23,1
1,21,896,5,0,41,4,2,70,3,37,1
2,2,3,7,0,27,6,2,70,3,28,2
1,22,1067,1,0,34,2,2,70,3,24,2
1,41,661,1,0,23,2,2,70,3,10,1
0,2,156,1,0,23,6,0,70,3,26,1
2,53,452,4,0,23,4,0,70,3,86,2
0,2,87,0,0,38,1,1,71,3,19,2
2,22,60,5,0,23,6,2,77,3,38,2
2,34,1392,1,0,23,4,2,70,3,34,2
0,2,3,0,0,23,4,0,70,3,20,1
2,2,449,7,0,23,4,0,70,3,63,1
2,22,561,4,0,23,4,2,70,3,59,2
2,53,1051,4,0,23,4,0,70,3,45,2
0,2,449,1,0,34,5,2,70,3,28,2
1,38,958,5,1,41,1,0,70,3,7,1
1,14,1044,1,0,34,3,2,71,3,28,1
0,2,449,0,0,34,1,0,70,3,23,2
1,22,1103,5,0,23,3,2,70,3,25,1
2,19,372,2,0,23,4,0,70,3,63,4
1,2,3,6,0,2,4,4,70,3,39,1
2,22,1132,6,0,34,3,1,70,3,18,1
0,22,3,1,0,23,3,1,70,3,23,2
0,22,7,1,0,41,0,2,40,3,35,2
2,22,662,7,0,41,5,0,70,3,7,1
1,2,57,1,0,34,3,2,40,3,20,1
2,21,1338,7,0,23,4,2,70,3,56,2
1,12,1237,5,0,41,6,2,71,3,21,2
2,24,335,6,0,34,5,0,70,3,45,3
2,21,886,7,0,23,4,1,40,3,2,2
1,22,318,1,0,23,4,0,70,3,31,2
1,33,405,5,0,34,1,2,74,3,19,2
2,53,279,2,1,23,2,0,70,3,45,2
2,34,1385,6,0,2,4,0,70,3,67,2
0,22,206,0,0,23,4,2,71,3,87,2
0,21,57,0,0,23,4,0,70,3,25,2
1,22,816,5,0,34,2,1,70,3,43,1
1,5,869,5,0,23,4,0,70,3,31,1
0,41,449,0,0,23,2,2,70,3,20,1
2,41,918,7,1,28,6,0,70,3,24,3
0,2,3,0,0,23,4,2,70,3,10,2
0,22,153,0,0,23,6,0,71,3,87,1
1,21,911,1,1,6,4,2,70,3,20,2
1,2,1296,5,0,23,6,0,40,3,63,2
2,22,1103,2,0,41,1,2,0,0,0,1
1,2,449,5,1,34,4,0,70,3,38,3
2,2,3,5,0,23,4,2,70,3,41,1
2,2,3,7,0,23,4,2,70,3,38,2
1,2,1207,5,0,23,4,3,64,3,16,1
0,11,1292,0,0,2,4,0,70,3,23,1
2,31,692,6,0,23,4,0,70,3,59,1
1,24,1403,0,0,34,3,0,70,3,28,1
1,22,3,2,0,41,5,0,70,3,29,2
2,19,372,4,0,23,2,0,7,1,66,1
1,21,1024,5,0,34,1,0,70,3,87,1
1,4,436,1,0,2,2,0,70,3,65,2
2,2,3,3,0,27,6,2,95,3,34,4
2,39,959,2,0,41,6,0,52,3,41,1
1,17,1247,7,0,23,3,0,70,3,25,2
2,53,3,4,0,23,4,0,70,3,57,1
1,21,720,5,0,34,3,1,70,3,23,2
2,22,3,3,0,41,4,0,70,3,29,1
1,2,3,1,0,23,3,0,70,3,34,2
1,2,372,5,0,23,4,0,70,3,45,4
0,2,968,0,0,34,1,1,70,3,7,1
2,19,372,6,0,23,4,1,70,3,45,2
1,21,886,5,0,41,4,0,41,3,39,1
1,22,627,1,0,6,6,0,70,3,10,2
0,22,646,1,1,23,4,1,40,3,18,2
0,22,248,1,0,23,4,1,71,3,20,1
0,22,1161,1,0,34,3,1,75,3,19,2
0,12,1321,0,0,34,3,1,70,3,7,1
1,2,1103,1,1,6,4,0,70,3,26,1
2,46,352,3,0,23,4,1,70,3,65,1
2,41,449,6,1,27,6,2,71,3,26,2
2,2,1103,7,0,23,4,0,70,3,41,2
2,34,1385,6,0,23,4,2,100,3,72,3
0,21,874,1,0,6,2,0,70,3,18,2
2,2,57,6,0,34,1,2,70,3,41,2
2,39,1373,2,0,23,4,0,11,1,33,1
2,53,661,4,0,34,6,2,52,1,66,1
2,21,886,4,0,41,4,2,41,3,32,2
2,22,113,7,0,23,4,2,40,3,42,2
1,48,449,2,0,23,4,0,70,3,61,2
0,34,1385,0,0,34,6,1,70,3,16,1
2,14,285,6,0,23,4,0,40,3,64,4
2,22,1103,6,0,23,6,0,70,3,27,2
1,19,372,5,0,23,4,1,70,3,37,2
2,22,493,1,1,34,6,2,71,3,34,2
2,2,934,4,0,34,3,2,1,1,44,1
1,40,449,1,1,27,4,2,77,3,23,2
1,22,449,1,1,27,4,2,40,3,29,2
2,2,3,3,0,23,2,2,41,3,49,2
1,2,449,1,0,2,4,0,70,3,30,2
2,22,452,7,1,2,4,0,70,3,56,2
0,22,88,0,0,6,1,1,70,3,7,2
2,34,1385,6,0,23,4,2,70,3,60,2
2,21,1075,6,0,6,1,1,40,3,53,1
0,22,449,0,0,34,6,0,70,3,7,1
0,22,3,1,0,41,1,1,55,3,16,1
1,2,42,1,1,6,4,4,70,3,19,2
1,22,311,5,0,23,4,0,70,3,26,1
2,10,1114,4,0,34,1,2,70,3,78,2
1,34,939,1,0,34,1,0,31,1,22,2
2,10,1160,6,0,6,1,1,70,3,61,1
1,22,7,5,0,2,4,0,70,3,31,2
0,24,335,0,0,23,1,1,70,3,4,4
0,33,860,1,0,23,2,0,71,3,31,1
2,53,1007,7,0,6,4,0,70,3,56,2
1,38,450,6,0,23,4,0,70,3,34,1
0,2,449,1,0,27,6,2,71,3,23,2
2,24,1405,5,0,28,3,1,71,3,34,1
2,39,175,2,0,41,1,2,70,3,56,2
1,22,57,4,0,23,4,4,70,3,25,1
1,2,661,2,0,6,4,0,16,2,77,1
2,22,671,7,0,7,6,0,70,3,61,2
0,30,1247,0,0,34,3,0,70,3,25,1
1,22,113,5,0,23,4,2,70,3,31,2
2,53,423,3,0,34,2,0,70,3,61,1
1,12,1247,5,0,27,4,2,70,3,51,2
2,18,788,3,0,34,2,0,70,3,88,2
1,22,57,5,0,41,6,2,70,3,30,2
0,2,449,1,0,27,6,0,70,3,19,1
2,39,661,3,1,41,2,2,70,3,61,2
0,2,3,1,0,1,3,2,60,3,21,2
0,21,876,0,0,34,6,0,70,3,4,2
2,22,3,3,0,23,4,2,70,3,32,1
1,2,3,6,0,34,5,2,41,3,29,2
0,14,1321,0,1,41,3,1,40,3,7,2
0,22,3,0,0,34,3,2,40,3,13,1
0,22,1120,1,0,41,0,1,52,3,10,2
2,2,1347,7,0,23,2,0,70,0,22,1
2,31,934,6,0,34,4,2,70,3,67,1
2,2,349,6,0,27,0,2,70,3,85,1
2,2,42,7,0,27,0,0,71,3,25,2
2,48,1291,3,0,23,2,0,70,3,79,1
0,21,1007,0,0,6,4,0,70,3,4,2
2,22,3,7,0,23,4,2,71,3,39,2
2,2,3,6,0,27,2,2,70,3,39,2
1,22,3,7,0,23,2,1,40,3,35,2
0,14,1247,1,0,23,4,0,70,3,27,2
2,2,1044,5,0,41,4,2,40,3,50,2
2,22,3,2,0,23,4,0,77,3,53,2
2,22,7,6,0,23,4,1,40,3,43,2
0,22,1010,1,0,4,4,0,18,1,0,1
1,2,837,1,0,23,4,2,40,3,30,2
1,22,463,6,0,23,4,1,77,3,27,1
1,21,1340,1,0,34,1,2,70,3,28,1
1,22,156,6,0,6,4,2,41,3,31,1
0,22,837,0,0,23,4,0,70,3,34,4
0,22,718,1,0,23,3,0,40,3,25,3
0,22,57,1,0,6,3,1,52,3,13,1
2,22,87,7,0,2,4,0,70,3,49,2
2,19,1252,7,0,23,6,0,70,1,22,1
1,2,671,1,0,27,4,0,70,3,28,1
1,2,441,1,0,34,1,2,70,3,41,2
2,47,309,4,0,2,4,0,70,3,85,1
1,37,1103,6,0,34,2,2,70,3,39,1
2,2,3,3,0,6,4,4,70,3,39,1
0,22,1119,5,0,23,4,0,70,3,87,1
0,19,372,1,0,23,4,0,70,3,31,3
1,12,1247,5,0,23,4,2,70,3,34,1
1,41,18,5,1,31,4,1,40,3,24,2
2,22,3,7,0,23,4,0,70,3,72,1
1,31,934,5,1,34,1,0,40,3,45,2
1,24,1403,5,1,28,1,2,70,3,19,2
2,22,60,6,0,41,1,2,70,3,45,2
2,22,889,2,0,3,3,1,1,1,44,1
0,22,57,1,0,41,4,2,70,3,7,2
2,53,661,2,0,34,3,0,40,3,52,2
2,48,681,4,0,6,4,0,70,3,85,2
1,2,449,5,0,23,4,2,70,3,16,1
1,2,1103,1,0,34,6,2,34,1,0,2
2,38,449,3,0,2,4,0,40,3,58,2
1,21,1003,5,0,34,1,2,70,3,39,2
2,22,1058,7,0,23,5,1,106,3,28,1
2,53,1007,6,0,34,6,2,70,0,87,1
1,22,770,5,0,23,2,0,71,3,38,2
1,21,1134,1,0,41,2,0,70,1,0,1
2,47,449,7,0,34,1,2,70,3,57,1
2,10,785,4,0,23,4,0,70,3,14,2
2,28,448,4,0,6,4,0,70,3,39,2
2,34,1385,5,0,34,3,2,70,3,63,1
0,2,3,0,0,34,1,1,70,3,25,2
2,22,185,4,0,34,5,0,70,3,85,2
0,20,1094,1,0,41,2,2,70,3,21,2
1,21,896,6,0,23,3,0,70,3,26,1
2,17,681,6,0,23,4,0,70,3,36,1
0,34,1385,0,0,6,3,2,71,3,23,1
0,40,449,0,0,22,6,2,70,3,7,1
1,21,1124,5,0,34,3,2,64,3,13,1
2,22,583,2,0,41,1,0,78,3,43,2
1,19,597,5,0,23,5,1,77,3,20,2
2,22,57,7,0,20,4,1,40,3,47,2
2,53,647,6,0,6,4,2,41,3,85,2
0,37,3,0,1,6,1,0,70,3,16,2
1,2,449,5,0,23,4,2,71,0,0,1
2,22,837,5,1,23,4,1,40,3,19,2
2,19,372,7,0,27,0,2,71,3,48,1
2,44,3,1,0,27,0,0,70,3,52,1
0,2,837,1,0,2,4,0,70,3,16,2
2,53,245,7,0,23,6,0,71,3,39,2
2,15,1099,3,0,41,4,1,40,3,68,2
2,2,3,4,0,2,4,2,70,3,82,2
1,21,896,5,0,23,2,2,70,3,37,1
0,2,449,1,0,41,6,2,70,3,84,1
2,22,57,2,0,2,3,2,94,3,35,2
2,22,87,7,0,23,4,0,70,3,69,1
0,22,7,0,0,27,3,0,40,3,18,2
2,22,309,6,0,23,4,0,70,3,54,2
2,22,1134,2,0,4,1,2,71,3,29,2
0,12,1371,1,1,27,4,0,70,3,19,1
2,53,1024,4,0,41,2,2,70,3,50,2
1,24,1089,1,1,28,5,0,53,3,13,1
1,38,1335,1,1,6,2,0,70,3,27,2
0,17,1061,1,0,23,4,0,70,3,25,2
0,33,405,1,0,6,6,1,40,3,16,2
0,2,409,5,0,6,4,2,70,1,22,2
2,53,715,3,0,23,4,2,70,3,51,3
2,10,18,4,0,34,6,0,70,3,83,2
1,37,1340,1,1,34,1,0,70,3,30,2
2,22,7,7,0,23,6,0,70,3,39,2
2,22,3,4,0,41,5,0,41,3,4,1
2,31,934,5,0,34,4,2,70,3,50,2
2,2,1204,7,0,34,6,2,70,3,31,2
1,2,439,5,0,35,4,2,1,1,44,1
1,21,355,1,0,34,3,0,70,3,26,2
0,24,112,1,0,28,3,0,40,3,24,3
0,21,893,0,0,41,3,0,70,3,7,1
2,22,671,2,0,23,4,0,40,3,59,2
1,22,309,5,0,23,4,0,70,3,31,2
2,22,309,6,0,23,4,0,70,3,48,1
0,2,452,1,0,41,1,1,71,3,7,1
0,41,449,1,0,23,2,2,52,3,28,1
0,21,896,0,0,23,4,2,40,3,18,2
0,22,7,0,0,34,6,0,71,3,87,1
2,22,60,7,0,23,4,2,84,3,45,1
0,34,1385,1,0,23,6,2,70,3,27,2
1,17,409,5,0,41,4,0,1,1,33,1
0,2,996,1,0,27,3,0,70,3,16,4
0,24,1406,0,0,34,0,0,52,3,13,1
1,21,911,0,0,41,1,0,40,3,13,1
2,31,934,6,0,41,6,2,70,3,40,2
2,2,449,3,0,23,4,0,70,3,63,2
2,53,886,2,0,23,4,0,70,3,56,2
0,19,596,1,0,31,4,1,40,3,18,2
2,53,671,7,0,41,3,2,70,3,65,1
0,7,1252,0,0,34,1,0,34,3,19,2
1,22,3,5,0,34,3,2,70,3,34,2
2,31,681,7,0,41,1,2,70,3,45,1
1,2,1103,1,0,23,6,2,70,3,7,1
2,22,716,2,0,23,4,2,70,3,67,2
2,27,1204,6,0,23,4,0,103,3,7,1
2,47,971,7,0,34,3,0,70,3,67,2
1,2,1002,6,1,23,6,0,40,3,42,2
1,53,1247,6,0,0,3,0,70,3,42,2
0,2,645,0,0,23,4,0,71,3,10,2
2,22,3,2,0,7,0,1,70,3,7,1
0,21,915,1,0,6,4,2,70,3,29,2
2,22,3,5,0,34,1,0,70,3,17,2
2,6,363,7,0,2,4,0,70,3,2,1
1,2,449,1,0,34,2,2,70,3,29,2
0,33,405,0,0,41,1,0,70,3,20,2
1,22,222,1,0,23,3,2,70,3,26,1
1,2,1222,5,1,2,4,0,70,3,51,2
0,22,627,1,0,23,2,1,40,3,21,2
0,22,1274,0,0,0,3,0,70,3,87,2
